INVARIANT_ID,pe_fy0
Z913Y1791,353.5004321521175
Z913Y17A8,7.732624327384152
Z913Y17B6,7.980117295302977
Z913Y17C4,5.498457091469682
Z913Y17D2,-19.23778968302285
Z913Y17E0,8.547136616994065
Z913Y17F7,6.240833702781662
Z913Y17G5,31.303265063884105
Z913Y17H3,5.954719569220501
Z913Y17J9,7.076817080749279
Z913Y17K6,7.785595498319841
Z913Y17L4,6.3710499490316
Z913Y17M2,9.17562599104764
Z913Y17N0,6.659093579850366
Z913Y17P5,13.926413111456405
Z913Y17Q3,7.74568681959977
Z913Y17R1,18.439105492863604
Z913Y17S9,5.218764466183018
Z913Y17U4,60.46969521044993
Z913Y17V2,53.94709026993484
Z913Y17W0,18.66793506803533
Z913Y17X8,20.219011808166766
Z913Y17Y6,17.580278025963107
Z913Y17Z3,8.799499000109318
Z913Y1809,18.67547889472792
Z913Y1817,16.88204473742388
Z913Y1825,278.11004784689004
Z913Y1833,26.526427201164253
Z913Y1841,10.885137222955702
Z913Y1866,-5.905511811023622
Z913Y1874,-3.830864909918574
Z913Y1882,32.66732290400075
Z913Y1890,23.859391951000127
Z913Y18A7,49.320029749256264
Z913Y18B5,21.60691107034375
Z913Y18C3,23.42151333375429
Z913Y18D1,7.202107414956127
Z913Y18E9,21.508051377596086
Z913Y18F6,8.64316738004243
Z913Y18G4,37.20498814799546
Z913Y18H2,17.696807123430574
Z913Y18J8,16.76144506393023
Z913Y18K5,35.14294008892692
Z913Y18L3,13.154693765949688
Z913Y18M1,18.059485658640224
Z913Y18N9,93.99289752650176
Z913Y18P4,6.890432098765432
Z913Y18Q2,-2.586429685469197
Z913Y18R0,18.492112843354242
Z913Y18S8,9.73242899126456
Z913Y18T6,16.895079726828214
Z913Y18U3,9.984134880673198
Z913Y18V1,22.577799157768563
Z913Y18W9,15.415829193371005
Z913Y18X7,14.886896114658994
Z913Y18Y5,160.53069333333335
Z913Y18Z2,64.55417941298057
Z913Y1908,37.680867965036036
Z913Y1916,8.577783765554347
Z913Y1924,14.361201144439683
Z913Y1932,17.063139560207727
Z913Y1940,23.11403919855438
Z913Y1957,12.58065342268963
Z913Y1965,8.521884764617052
Z913Y1973,54.6520972185195
Z913Y1981,7.618343195266272
Z913Y1999,-5.309817911731575
Z913Y19A6,5.637605110922029
Z913Y19B4,16.877912906063667
Z913Y19C2,39.45311197916668
Z913Y19D0,22.026682194616978
Z913Y19E8,-16.47393869792492
Z913Y19F5,12.080278159759091
Z913Y19G3,36.438478373144314
Z913Y19H1,46.89749987043572
Z913Y19J7,19.385904571321365
Z913Y19K4,9.194841451092152
Z913Y19L2,18.559146758571952
Z913Y19N8,-14.536082474226804
Z913Y19P3,13.992594312529786
Z913Y19Q1,14.662311641845838
Z913Y19R9,34.42742477068198
Z913Y19S7,27.821680925402926
Z913Y19T5,28.140755331381246
Z913Y19U2,18.60672648256609
Z913Y19V0,34.42742477068198
Z913Y19W8,118.34222173125153
Z913Y19X6,26.770412768527176
Z913Y19Y4,-9.005828945148291
Z913Y19Z1,34.773791318260365
Z913Y1A06,39.2420765069642
Z913Y1A14,12.837377860186109
Z913Y1A22,16.44718744919525
Z913Y1A30,7.794960621731928
Z913Y1A48,10.369443251857403
Z913Y1A55,31.30481865447256
Z913Y1A63,7.830456692515598
Z913Y1A71,1216.9910633809573
Z913Y1A89,11.123495806503257
Z913Y1A97,-10.21554806415364
Z913Y1AA4,14.645130726792994
Z913Y1AB2,47.82493540732928
Z913Y1AC0,-5.507089284777706
Z913Y1AE6,7.009687685548035
Z913Y1AF3,20.07286604485412
Z913Y1AG1,9.825559859052388
Z913Y1AH9,34.972886018652204
Z913Y1AJ5,16.021808188349347
Z913Y1AK2,13.534730117481457
Z913Y1AL0,-5.739075826415696
Z913Y1AM8,13.483743937124718
Z913Y1AN6,45.020657872388604
Z913Y1AP1,17.900914854927866
Z913Y1AQ9,24.48086316213224
Z913Y1AR7,-63.857638319484046
Z913Y1AS5,-0.10063075602051227
Z913Y1AU0,21.058701062727298
Z913Y1AV8,32.773189624720345
Z913Y1AW6,73.0404190957453
Z913Y1AX4,27.855718704573885
Z913Y1AY2,14.43791553198605
Z913Y1AZ9,10.224471971868985
Z913Y1B05,20.177363950432582
Z913Y1B13,-30.865481661576776
Z913Y1B21,22.431169333707086
Z913Y1B39,22.303942904571255
Z913Y1B47,-0.8260118645340542
Z913Y1B54,11.030643215891349
Z913Y1B62,8.030542141265276
Z913Y1B70,-7.172039971894763
Z913Y1B88,18.98367075119872
Z913Y1B96,24.551420453316844
Z913Y1BA3,23.85087783803659
Z913Y1BB1,17.16812569707543
Z913Y1BC9,21.68392965346106
Z913Y1BD7,21.142971856541713
Z913Y1BF2,8.1744367967614
Z913Y1BG0,9.533154039179959
Z913Y1BH8,240.539576033637
Z913Y1BJ4,20.462256714653826
Z913Y1BK1,15.320390899648453
Z913Y1BL9,32.86347548742219
Z913Y1BM7,44.27117916266456
Z913Y1BN5,18.252069434215656
Z913Y1BP0,23.5156370004642
Z913Y1BQ8,28.583636284634213
Z913Y1BR6,19.692424669926435
Z913Y1BS4,10.919868268683873
Z913Y1BT2,15.958105837052853
Z913Y1BU9,16.46094192634561
Z913Y1BV7,8.693438275425272
Z913Y1BW5,34.47123714372197
Z913Y1BX3,9.676643568278791
Z913Y1BY1,-25.078876775563824
Z913Y1BZ8,-32.96519715933861
Z913Y1C04,7.856465250567127
Z913Y1C12,10.167442998811302
Z913Y1C20,42.89554800267048
Z913Y1C38,4.597950170698045
Z913Y1C46,16.314453682331234
Z913Y1C53,9.971903953805084
Z913Y1C61,7.613232139672815
Z913Y1C79,27.29044267495129
Z913Y1C87,13.679695167558847
Z913Y1C95,7.633626563140925
Z913Y1CA2,-3.1807296607221907
Z913Y1CB0,21.350776883965832
Z913Y1CC8,3.4635195907046765
Z913Y1CD6,22.026512677015393
Z913Y1CE4,-42.200047009474204
Z913Y1CF1,10.981791054227118
Z913Y1CG9,-2.4400673830864563
Z913Y1CH7,16.816417706072116
Z913Y1CJ3,16.383158572379404
Z913Y1CK0,118.06446784249982
Z913Y1CL8,8.908720775018635
Z913Y1CN4,-6.96717572555309
Z913Y1CP9,36.429181805755555
Z913Y1CQ7,14.199708225133486
Z913Y1CR5,23.286793491775907
Z913Y1CS3,10.42559605529297
Z913Y1CT1,83.15614831996392
Z913Y1CU8,25.210248481291433
Z913Y1CV6,-29.75374564264028
Z913Y1CW4,20.568669423306705
Z913Y1CX2,23.364224821009945
Z913Y1CY0,51.02923355273527
Z913Y1CZ7,22.04406672708168
Z913Y1D03,-55.203443904737334
Z913Y1D11,23.679438438455094
Z913Y1D29,-0.6937734534750467
Z913Y1D37,23.787966115238806
Z913Y1D45,30.47269684976028
Z913Y1D52,-0.2825472154710298
Z913Y1D60,-7.128468623413067
Z913Y1D78,12.81813846058907
Z913Y1D86,14.316131564768964
Z913Y1D94,8.117128582387538
Z913Y1DA1,6.297287176657869
Z913Y1DB9,9.54739261617327
Z913Y1DC7,7.0316179693489556
Z913Y1DD5,23.15012588475607
Z913Y1DE3,7.830970737889421
Z913Y1DF0,17.922945671967078
Z913Y1DH6,12.080168390226046
Z913Y1DJ2,12.58041376757044
Z913Y1DK9,7.996549982274989
Z913Y1DL7,9.292836505445187
Z913Y1DM5,-0.728759698942379
Z913Y1DN3,-8.962559005169641
Z913Y1DP8,8.87042134915983
Z913Y1DQ6,14.7179038637743
Z913Y1DR4,16.556555706064305
Z913Y1DS2,5.888079689592114
Z913Y1DT0,18.311693993428637
Z913Y1DU7,-1.613522880764626
Z913Y1DV5,7.515220978873541
Z913Y1DW3,25.532913248470713
Z913Y1DX1,-0.025568199667400964
Z913Y1DY9,18.178353768874235
Z913Y1DZ6,-30.121788514890536
Z913Y1E02,6.0967933377246375
Z913Y1E10,7.809591580792693
Z913Y1E28,8.460878964688813
Z913Y1E36,17.275917694287024
Z913Y1E44,7.499773457770205
Z913Y1E51,9.560385683935284
Z913Y1E69,11.287899124069883
Z913Y1E77,8.922970257250544
Z913Y1E85,7.1711238917800975
Z913Y1E93,30.77598396208144
Z913Y1EA0,4.992695505791263
Z913Y1EB8,27.33363381815475
Z913Y1EC6,7.250371329582117
Z913Y1EE2,16.448118112553544
Z913Y1EF9,10.236061611585693
Z913Y1EG7,23.614294012661635
Z913Y1EH5,13.50796004788536
Z913Y1EJ1,9.371854511820235
Z913Y1EK8,20.234241283885943
Z913Y1EL6,21.223918170027122
Z913Y1EM4,10.319959878839231
Z913Y1EN2,-13.711074279432063
Z913Y1EP7,9.195211862651702
Z913Y1EQ5,3.7687233679904555
Z913Y1ER3,26.626864626865668
Z913Y1ES1,-3.2330809952634043
Z913Y1ET9,-0.3586752591541524
Z913Y1EU6,-14.76765117759389
Z913Y1EV4,76.85950413223142
Z913Y1EW2,26.334628758437308
Z913Y1EX0,9.968115068390993
Z913Y1EY8,6.796664847840862
Z913Y1EZ5,133.68983957219254
Z913Y1F01,10.254948599579413
Z913Y1F19,20.316528849686392
Z913Y1F27,22.641958506533413
Z913Y1F35,9.213119320715112
Z913Y1F43,-0.8759500193224271
Z913Y1F50,18.216520175294328
Z913Y1F68,10.53190324129854
Z913Y1F76,17.16476104703719
Z913Y1F84,406.4786542906199
Z913Y1F92,8.600040770563654
Z913Y1FA9,11.778822470140582
Z913Y1FB7,19.10775502032417
Z913Y1FC5,29.115702479338843
Z913Y1FD3,-8.065589265434603
Z913Y1FE1,-0.6242564871029167
Z913Y1FF8,15.526681376154288
Z913Y1FG6,13.342960505415162
Z913Y1FH4,2.864773157270039
Z913Y1FJ0,19.152522186544342
Z913Y1FK7,18.810979268292684
Z913Y1FL5,8.013148086777083
Z913Y1FM3,-1.7576735218508999
Z913Y1FN1,16.76870896722325
Z913Y1FP6,-2.8065990061617967
Z913Y1FQ4,10.471849880539851
Z913Y1FR2,3.6791153327318358
Z913Y1FS0,19.105618623475575
Z913Y1FT8,15.613126844728184
Z913Y1FU5,45.063598145204026
Z913Y1FV3,10.08215535525539
Z913Y1FW1,-0.3832775608162925
Z913Y1FX9,19.04216624737468
Z913Y1FY7,8.090948725834798
Z913Y1FZ4,9.286432179505281
Z913Y1G18,25.20782376172763
Z913Y1G26,21.6721250309662
Z913Y1G34,43.12480194464819
Z913Y1G42,48.05623312376529
Z913Y1G59,-7.699677285924908
Z913Y1G67,40.653037154102506
Z913Y1G75,20.908703502849438
Z913Y1G83,97.19143194582516
Z913Y1G91,41.57421257338277
Z913Y1GA8,35.96831137704214
Z913Y1GB6,14.224579862223724
Z913Y1GC4,24.944027238805965
Z913Y1GD2,23.24656188605108
Z913Y1GE0,13.942772174392356
Z913Y1GF7,26.34772804868162
Z913Y1GG5,26.911437649013063
Z913Y1GH3,-1.0079214944431307
Z913Y1GJ9,17.13676439766172
Z913Y1GK6,4.50416406704111
Z913Y1GL4,13.756417170564747
Z913Y1GM2,9.213870251834283
Z913Y1GN0,15.960925524960244
Z913Y1GP5,7.789622002334973
Z913Y1GQ3,15.826923653846155
Z913Y1GR1,8.394564106006676
Z913Y1GS9,15.261627398678955
Z913Y1GT7,24.52661506958979
Z913Y1GU4,14.777904328018224
Z913Y1GV2,8.149832713972087
Z913Y1GW0,22.532469107563877
Z913Y1GX8,14.77363596182341
Z913Y1H17,19.119602084812495
Z913Y1H25,28.664924096536204
Z913Y1H33,38.6144870967742
Z913Y1H41,-8.052512588424765
Z913Y1H58,3.2109556554770062
Z913Y1H66,25.71793709912536
Z913Y1H74,-2.065341035466672
Z913Y1H82,-42.97044736246247
Z913Y1H90,16.543209876543212
Z913Y1HA7,5.7096233397426035
Z913Y1HB5,32.4695771129854
Z913Y1HC3,-2.919672727272727
Z913Y1HD1,35.559078297489854
Z913Y1HE9,26.473802635808422
Z913Y1HF6,20.673747868199687
Z913Y1HG4,11.658523809563127
Z913Y1HH2,-0.7662027947246938
Z913Y1HJ8,-3.2834978250652016
Z913Y1HK5,10.90356394282629
Z913Y1HL3,20.928123218857884
Z913Y1HM1,11.577081309311879
Z913Y1HN9,23.89602427836067
Z913Y1HP4,18.333116648023335
Z913Y1HQ2,20.634934722604353
Z913Y1HR0,56.94657460779685
Z913Y1HS8,-5.644656738877599
Z913Y1HT6,13.019445378983567
Z913Y1HU3,17.82217045164869
Z913Y1HV1,11.774032763208501
Z913Y1HW9,24.93730315309752
Z913Y1HX7,9.995849878405824
Z913Y1HY5,11.043987916954011
Z913Y1J07,27.134976162736198
Z913Y1J15,12.080266462533546
Z913Y1J23,5.046979844848631
Z913Y1J31,33.90405217962157
Z913Y1J49,27.93219219301512
Z913Y1J56,8.319489468292979
Z913Y1J64,7.148055728841754
Z913Y1J80,8.939662198240734
Z913Y1JB3,18.273434868151
Z913Y1JC1,9.480498814937647
Z913Y1JD9,7.383113187767693
Z913Y1JE7,2.887848489144495
Z913Y1JF4,4.767425648238735
Z913Y1JH0,-0.022726781427588542
Z913Y1JJ6,10.74385793630619
Z913Y1JK3,9.1292435682184
Z913Y1JL1,1192.8070757252456
Z913Y1JM9,8.853604112413034
Z913Y1JN7,10.055168742067957
Z913Y1JQ0,16.87016996493353
Z913Y1JR8,9.98259639491823
Z913Y1JS6,-30.199214071856282
Z913Y1JV9,10.259505129752565
Z913Y1JX5,29.125248450260752
Z913Y1JY3,10.253571600495832
Z913Y1K05,14.420363569592363
Z913Y1K13,-190.0516280977159
Z913Y1K21,29.074889867841406
Z913Y1K39,2.781256718022214
Z913Y1K47,12.836689715506653
Z913Y1K54,13.032485074361135
Z913Y1K70,-4.462019740598744
Z913Y1K88,29.287754724745202
Z913Y1K96,8.64673143035733
Z913Y1KA3,52.893617021276604
Z913Y1KB1,14.388285843509722
Z913Y1KD7,-241.86046511627904
Z913Y1KE5,16.795487224491175
Z913Y1KG0,23.474695046279876
Z913Y1KH8,9.780368067045027
Z913Y1KJ4,15.786431180146383
Z913Y1KK1,22.478881010085537
Z913Y1KL9,11.327769320306526
Z913Y1KM7,10.176632622239982
Z913Y1KN5,10.638984436530171
Z913Y1KP0,16.922863931153984
Z913Y1KQ8,14.200252630847391
Z913Y1KR6,8.368274484176428
Z913Y1KS4,34.33127059987846
Z913Y1KT2,18.24237094691938
Z913Y1KU9,14.278740866748613
Z913Y1KV7,21.226399991260827
Z913Y1KW5,11.459266264398313
Z913Y1KX3,19.683561389641532
Z913Y1KY1,6.574258951328656
Z913Y1KZ8,25.674977626895277
Z913Y1L04,20.620079353737943
Z913Y1L12,8.90818105925459
Z913Y1L20,35.47798627366075
Z913Y1L38,20.03589786459568
Z913Y1L46,10.257699044238892
Z913Y1L53,7.082602174846769
Z913Y1L61,16.634407142329668
Z913Y1L79,19.04999777750026
Z913Y1L87,7392.857142857142
Z913Y1L95,7.253193796594509
Z913Y1LA2,9.699312510616874
Z913Y1LB0,21.968601334617688
Z913Y1LD6,8.405233053051644
Z913Y1LE4,67.78179862643827
Z913Y1LF1,8.656041375877777
Z913Y1LG9,21.932247174157915
Z913Y1LH7,9.951193342660725
Z913Y1LJ3,15.501166815102083
Z913Y1LK0,271.5827519712465
Z913Y1LL8,8.893141705081467
Z913Y1LM6,-10.083532245900503
Z913Y1LN4,9.882085377090297
Z913Y1LQ7,229.1899173135101
Z913Y1LR5,76.62355172392886
Z913Y1LS3,13.671833751771898
Z913Y1LT1,6.294885164668992
Z913Y1LU8,30.204248879765185
Z913Y1LV6,26.745005476358266
Z913Y1LW4,12.082338415051183
Z913Y1LX2,36.917086269775844
Z913Y1LY0,29.09185474036341
Z913Y1LZ7,-35.42831824520792
Z913Y1M03,17.560659236865117
Z913Y1M11,27.000941191725232
Z913Y1M29,14.271961466014638
Z913Y1M37,13.756248799412113
Z913Y1M45,14.090087206348098
Z913Y1M52,23.74393871292146
Z913Y1M60,37.75522920953343
Z913Y1M78,40.480994516133954
Z913Y1M86,23.223042581275102
Z913Y1M94,14.244937543583479
Z913Y1MA1,22.368908434054735
Z913Y1MB9,27.07622675876174
Z913Y1MC7,7.9319906187699845
Z913Y1MD5,23.008745958412607
Z913Y1ME3,17.469622972731738
Z913Y1MF0,-20.30903248623229
Z913Y1MG8,12.035545164628125
Z913Y1MH6,22.491204975515767
Z913Y1MJ2,6.602217062949255
Z913Y1MK9,28.821554474986716
Z913Y1ML7,19.039251704225755
Z913Y1MM5,-5.158213882472962
Z913Y1MN3,17.126406827553208
Z913Y1MP8,-4.28792381748422
Z913Y1MQ6,20.101076496705446
Z913Y1MR4,12.36295213043118
Z913Y1MS2,20.57601601106382
Z913Y1MT0,9.48789197562481
Z913Y1MU7,14.456362724053319
Z913Y1MV5,10.7317151091862
Z913Y1MW3,13.867494011342242
Z913Y1MX1,19.538372208477274
Z913Y1MY9,11.281775135279828
Z913Y1MZ6,23.448235611463016
Z913Y1N02,-3.8388226563027974
Z913Y1N10,31.931802472797077
Z913Y1N28,-1.6492767649526874
Z913Y1N36,14.04376602014729
Z913Y1N44,13.551196212929051
Z913Y1N51,10.168077570911382
Z913Y1N69,8.524124111247058
Z913Y1N77,31.58818347859033
Z913Y1N85,16.85550971282186
Z913Y1N93,14.134910654744207
Z913Y1NA0,10.961981411192717
Z913Y1NB8,12.55407091387978
Z913Y1NC6,13.116560387444409
Z913Y1ND4,9.665924130218954
Z913Y1NE2,24.49463548346478
Z913Y1NF9,15.323147832203903
Z913Y1NG7,103.14607189796837
Z913Y1NH5,9.995400710361682
Z913Y1NJ1,10.797150887421054
Z913Y1NL6,24.20356584282182
Z913Y1NM4,11.351241453764139
Z913Y1NN2,25.82130568673603
Z913Y1NP7,-0.9117944885062486
Z913Y1NQ5,23.353361673918712
Z913Y1NR3,18.068076758821682
Z913Y1NS1,29.976670436534043
Z913Y1NT9,163.61063616532044
Z913Y1NU6,25.729097892768454
Z913Y1NV4,15.06417055388332
Z913Y1NW2,7.300348008625531
Z913Y1NX0,9.651150051907537
Z913Y1NY8,13.109264850905646
Z913Y1NZ5,9.915567829976132
Z913Y1P18,-1985.2534233124452
Z913Y1P26,11.869248797839585
Z913Y1P34,12.163229630538483
Z913Y1P59,28.180053428012226
Z913Y1P67,46.850572684932885
Z913Y1P75,12.077405419214013
Z913Y1P83,21.610744298306567
Z913Y1P91,21.06631646470982
Z913Y1PA8,25.74998991458728
Z913Y1PB6,-0.9650752414512753
Z913Y1PC4,5.816038585716971
Z913Y1PD2,9.366127157401511
Z913Y1PE0,5.045742249999555
Z913Y1PH3,16.50856684257713
Z913Y1PJ9,19.360433160568782
Z913Y1PK6,46.55337128549214
Z913Y1PL4,8.497385855909574
Z913Y1PM2,7.835807746388563
Z913Y1PN0,14.98160052464631
Z913Y1PP5,16.262284180714033
Z913Y1PQ3,11.664013821157528
Z913Y1PR1,23.612823105585452
Z913Y1PS9,53.10903452918
Z913Y1PT7,11.07761028142568
Z913Y1PU4,7.298683401559804
Z913Y1PW0,10.519650764722945
Z913Y1PX8,5.52581313957821
Z913Y1PY6,14.454096637027806
Z913Y1PZ3,20.191997902747108
Z913Y1Q09,-4.167582685568443
Z913Y1Q17,11.211150454081057
Z913Y1Q25,-14.207684418822467
Z913Y1Q33,9.124656762433599
Z913Y1Q41,29.699775160652003
Z913Y1Q58,7.852550607862494
Z913Y1Q66,-10.19010885729328
Z913Y1Q74,6.3580201125369555
Z913Y1Q82,20.404857436541775
Z913Y1Q90,7.60159431180054
Z913Y1QB5,-29.548948508960674
Z913Y1QC3,6.3979872916286284
Z913Y1QD1,9.200366989828586
Z913Y1QE9,8.119581724592475
Z913Y1QF6,12.302299040881568
Z913Y1QG4,6.648069841109563
Z913Y1QH2,17.668864486806957
Z913Y1QJ8,18.48210803530514
Z913Y1QK5,32.430118697216294
Z913Y1QL3,13.72955634094707
Z913Y1QM1,32.58594373041402
Z913Y1QN9,15.945788164381044
Z913Y1QP4,8.238561557723962
Z913Y1QR0,13.391106866736415
Z913Y1QS8,19.027831387194457
Z913Y1QT6,-63.58633326285982
Z913Y1QU3,18.810016160393374
Z913Y1QV1,14.429934636082578
Z913Y1QW9,10.797748120707903
Z913Y1QX7,11.519992229725549
Z913Y1QY5,14.849118751542662
Z913Y1QZ2,66.96586672504718
Z913Y1R08,26.016044180213118
Z913Y1R16,24.16690781935794
Z913Y1R24,32.80421137735745
Z913Y1R32,19.72165823611049
Z913Y1R40,11.425133474019749
Z913Y1R57,13.70216496231854
Z913Y1R65,13.856108049957717
Z913Y1R73,13.183944724555891
Z913Y1R81,27.237018227985352
Z913Y1R99,14.963513602392108
Z913Y1RA6,51.41290647102726
Z913Y1RB4,8.757141321022353
Z913Y1RC2,7.810231079751481
Z913Y1RD0,21.651585999812717
Z913Y1RE8,7.181459374515407
Z913Y1RF5,19.707439437589024
Z913Y1RG3,-0.8411797918659327
Z913Y1RH1,24.2975189144836
Z913Y1RJ7,5.334674980624649
Z913Y1RK4,19.099982777472935
Z913Y1RL2,10.54899336273858
Z913Y1RM0,21.315099136451117
Z913Y1RN8,26.252338275304652
Z913Y1RP3,21.49247673273013
Z913Y1RQ1,10.564192940482462
Z913Y1RR9,17.112916345217197
Z913Y1RS7,12.088997172092105
Z913Y1RT5,25.15018191404156
Z913Y1RU2,7.245232841006739
Z913Y1RV0,28.652289272044715
Z913Y1RW8,53.58523196247724
Z913Y1RX6,8.787875183336054
Z913Y1RY4,14.948766914860265
Z913Y1RZ1,13.384140977601856
Z913Y1S07,27.34083776660663
Z913Y1S15,20.23594471667878
Z913Y1S23,7.485864328473217
Z913Y1S31,15.544851032811648
Z913Y1S49,9.42494475935155
Z913Y1S56,21.191784236600167
Z913Y1S64,14.23828737034123
Z913Y1S80,-51.01122179611969
Z913Y1S98,16.743339765179215
Z913Y1SB3,15.206729112980344
Z913Y1SC1,10.174117299941882
Z913Y1SD9,64.05130040925688
Z913Y1SE7,24.02210322920017
Z913Y1SF4,16.472780324346186
