INVARIANT_ID,pb_fy0
Z913Y1478,0.5667290507947387
Z913Y1486,0.6081521949178937
Z913Y1494,1.2980931238445477
Z913Y14A1,6.1595562392296985
Z913Y14B9,0.5858767692503304
Z913Y14C7,0.9661004287862383
Z913Y14E3,0.44398128826266076
Z913Y14G8,3.507574218930485
Z913Y14H6,1.0146783834054072
Z913Y14K9,0.04754739785361844
Z913Y14L7,0.31033809291619907
Z913Y14M5,2.757678684320123
Z913Y14N3,1.7026779878562832
Z913Y14P8,8.296436625538696
Z913Y14Q6,1.9632318268861246
Z913Y14R4,3.91176182958689
Z913Y14T0,0.15445609604306082
Z913Y14V5,3.9723516320077903
Z913Y14W3,0.465268239113664
Z913Y14X1,9.231862484568223
Z913Y14Y9,2.407438656715032
Z913Y14Z6,0.6239624128609678
Z913Y1502,1.2898306603261265
Z913Y1510,0.9984481263407732
Z913Y1528,2.217061804676033
Z913Y1536,1.4966144405615704
Z913Y1544,4.0252146415703525
Z913Y1569,3.186847244353107
Z913Y1577,2.016896344883004
Z913Y1593,3.7340192469856928
Z913Y15A0,1.5427033679049809
Z913Y15B8,1.3227075525827336
Z913Y15C6,2.0045078029102164
Z913Y15D4,0.4519026674395891
Z913Y15E2,0.753732561129237
Z913Y15F9,2.1076985827492862
Z913Y15G7,2.118406120365617
Z913Y15J1,0.9416030056120296
Z913Y15K8,4.518480435594843
Z913Y15L6,1.9615787351279486
Z913Y15N2,1.332214994381293
Z913Y15P7,1.4787934822303244
Z913Y15Q5,1.9586594942167057
Z913Y15R3,1.7450670896140195
Z913Y15T9,3.0238111304308943
Z913Y15U6,4.39156350474789
Z913Y15V4,1.0859817038495265
Z913Y15W2,1.5555874810998738
Z913Y15X0,1.222616058021023
Z913Y15Y8,2.2096989191866885
Z913Y15Z5,1.6999498508329722
Z913Y1601,1.460367974415118
Z913Y1619,1.4318910732643482
Z913Y1627,1.0066662390319452
Z913Y1635,1.1170637182263763
Z913Y1643,1.0217086907328519
Z913Y1650,1.1820664777661638
Z913Y1668,1.4291194863973407
Z913Y1676,0.4481986420776847
Z913Y1684,0.6352426473225036
Z913Y1692,-0.03479096613256469
Z913Y16A9,2.0048699990049217
Z913Y16B7,0.8042276374501599
Z913Y16C5,5.37222581469457
Z913Y16E1,1.1175916178146372
Z913Y16F8,1.7196411892463679
Z913Y16H4,2.2831105544848196
Z913Y16J0,1.1763043351110516
Z913Y16K7,1.870317792102289
Z913Y16L5,2.659764173769139
Z913Y16M3,2.59679687283795
Z913Y16N1,1.7029051728174567
Z913Y16P6,1.4651717158349915
Z913Y16Q4,2.1871799165371173
Z913Y16R2,0.2523051119788596
Z913Y16S0,1.5781376896195893
Z913Y16T8,2.4634966426000378
Z913Y16U5,1.6035674133880795
Z913Y16V3,2.640520805720325
Z913Y16W1,0.9121780768992086
Z913Y16X9,0.752680800498169
Z913Y16Y7,0.6713532819676266
Z913Y16Z4,0.6930753418835598
Z913Y1700,0.3864613716076177
Z913Y1718,1.3459418020171745
Z913Y1726,0.3258574542808689
Z913Y1734,1.1747493320588638
Z913Y1742,2.7381643897768764
Z913Y1759,1.1455079049512449
Z913Y1767,1.0780220352573808
Z913Y1775,1.9324113530800937
Z913Y1783,2.405631037538618
Z913Y1791,0.7856998780148112
Z913Y17A8,1.2365070810817231
Z913Y17B6,0.47786071578061
Z913Y17C4,0.8920065358251167
Z913Y17D2,0.7507815098631171
Z913Y17E0,0.8058126333573469
Z913Y17F7,0.8084037189522851
Z913Y17G5,1.3729315172383072
Z913Y17H3,0.6615799103247887
Z913Y17J9,0.6776671609508229
Z913Y17K6,0.6102770830000351
Z913Y17L4,1.1839436648718766
Z913Y17M2,0.4461946087672984
Z913Y17N0,0.5138598583258144
Z913Y17P5,1.0471653822734341
Z913Y17Q3,1.3187583438563022
Z913Y17R1,2.6955582602747796
Z913Y17S9,0.7151457349491805
Z913Y17U4,2.5564685429109053
Z913Y17V2,1.1834834560119798
Z913Y17W0,1.1488981153364715
Z913Y17X8,3.3440984572413637
Z913Y17Y6,1.6821510918897173
Z913Y17Z3,1.571853697365652
Z913Y1809,2.321652131459621
Z913Y1817,2.066649198558266
Z913Y1825,1.2932221255009497
Z913Y1833,1.0343182140600213
Z913Y1841,1.3664092527945273
Z913Y1866,0.626947717575936
Z913Y1874,0.9972252936390377
Z913Y1882,0.6898843955400458
Z913Y1890,0.8130729529667455
Z913Y18A7,2.8632659481158087
Z913Y18B5,0.9461885841242916
Z913Y18C3,1.4011837752826535
Z913Y18D1,1.97143580185836
Z913Y18E9,1.6554970610492787
Z913Y18F6,0.7787911300533423
Z913Y18G4,1.1201092184057835
Z913Y18H2,0.8532086032166862
Z913Y18J8,0.9080345072531324
Z913Y18K5,3.8297206302055065
Z913Y18L3,1.0576812592516598
Z913Y18M1,0.8275104706466955
Z913Y18N9,1.3488359946655037
Z913Y18P4,1.0767254283841943
Z913Y18Q2,0.28507237117300893
Z913Y18R0,2.987291780748538
Z913Y18S8,0.34382225091305857
Z913Y18T6,0.2608685744234636
Z913Y18U3,1.2109359657424306
Z913Y18V1,2.350133185140068
Z913Y18W9,0.9331109782285583
Z913Y18X7,4.745567564627541
Z913Y18Y5,0.70745065318336
Z913Y18Z2,0.9221154323101814
Z913Y1908,1.2967585382522675
Z913Y1916,1.103153803648895
Z913Y1924,1.8546943300173617
Z913Y1932,1.5302440106243633
Z913Y1940,3.556619927462058
Z913Y1957,0.8305098138051349
Z913Y1965,0.841508993476962
Z913Y1973,1.255645401683994
Z913Y1981,0.6846522675505845
Z913Y1999,0.9052401799772816
Z913Y19A6,0.8039396435144233
Z913Y19B4,2.0020059673688504
Z913Y19C2,2.3704646268668395
Z913Y19D0,0.9653311237413518
Z913Y19E8,2.191814939119164
Z913Y19F5,1.5198531392417813
Z913Y19G3,3.1315606441687205
Z913Y19H1,0.9793140662744586
Z913Y19J7,0.9370666494188634
Z913Y19K4,1.2013203366590288
Z913Y19L2,3.004348162342188
Z913Y19N8,1.3371525571482643
Z913Y19P3,3.872677196966392
Z913Y19Q1,1.8265431966493844
Z913Y19R9,0.7544235596962235
Z913Y19S7,20.862736835235243
Z913Y19T5,1.4885311263674263
Z913Y19U2,3.713102743819178
Z913Y19V0,0.7544235596962235
Z913Y19W8,22.612729057738584
Z913Y19X6,5.853247729758478
Z913Y19Y4,5.861768713472029
Z913Y19Z1,8.404553653556912
Z913Y1A06,2.620421679698353
Z913Y1A14,0.8821246703485139
Z913Y1A22,0.46817446636200616
Z913Y1A30,1.5661868305560271
Z913Y1A48,2.9656093373337264
Z913Y1A55,5.182611164259436
Z913Y1A63,0.7169095872797093
Z913Y1A71,9.182077296713059
Z913Y1A89,2.3285033978351675
Z913Y1A97,1.2948839136571404
Z913Y1AA4,0.6785780485229657
Z913Y1AB2,1.2263566656616038
Z913Y1AC0,-1.6975138158763348
Z913Y1AE6,2.157855910393636
Z913Y1AF3,8.188317283582151
Z913Y1AG1,1.1332442367090632
Z913Y1AH9,1.6429748058906937
Z913Y1AJ5,0.6604296897299765
Z913Y1AK2,2.1369964301474633
Z913Y1AL0,1.098862546222005
Z913Y1AM8,2.4400191289530127
Z913Y1AN6,3.254821983477028
Z913Y1AP1,3.1455108579402276
Z913Y1AQ9,1.2809284295002317
Z913Y1AR7,0.9877738266397985
Z913Y1AS5,0.20131684903604757
Z913Y1AU0,3.5015084708737536
Z913Y1AV8,4.375226003438801
Z913Y1AW6,1.8910785628764077
Z913Y1AX4,3.908124060170881
Z913Y1AY2,1.73793363033735
Z913Y1AZ9,0.9738166994756371
Z913Y1B05,2.9644472906811
Z913Y1B13,4.622328969774293
Z913Y1B21,1.6509172099273008
Z913Y1B39,1.2033623966103795
Z913Y1B47,0.277234044340645
Z913Y1B54,2.5559427322399038
Z913Y1B62,0.8676161077050423
Z913Y1B70,0.7664049321331143
Z913Y1B88,0.6686376623785178
Z913Y1B96,3.8262789928064342
Z913Y1BA3,3.463046764474902
Z913Y1BB1,1.1657792775350546
Z913Y1BC9,1.8315664341970415
Z913Y1BD7,-2.5742049807678744
Z913Y1BF2,0.4954150966491132
Z913Y1BG0,0.6328033653715067
Z913Y1BH8,0.9490754290367333
Z913Y1BJ4,3.8654311076525527
Z913Y1BK1,1.3147013425550973
Z913Y1BL9,7.656319612010419
Z913Y1BM7,5.161131965277265
Z913Y1BN5,2.4712295878864663
Z913Y1BP0,1.3375916631261597
Z913Y1BQ8,1.5440478071939248
Z913Y1BR6,1.9218157611611513
Z913Y1BS4,1.1489196696174164
Z913Y1BT2,2.1798181673325066
Z913Y1BU9,0.9420494648497323
Z913Y1BV7,0.8832421100262385
Z913Y1BW5,8.958953446624678
Z913Y1BX3,0.9191856261566934
Z913Y1BY1,2.2045386359540307
Z913Y1BZ8,1.6107145459159322
Z913Y1C04,0.4664038859808022
Z913Y1C12,1.482368556141626
Z913Y1C20,3.171597297160319
Z913Y1C38,-0.09244600523597982
Z913Y1C46,2.2724430848628625
Z913Y1C53,1.2587993152200891
Z913Y1C61,1.1406438939414298
Z913Y1C79,4.300787746573614
Z913Y1C87,2.918054112344534
Z913Y1C95,1.200606315177234
Z913Y1CA2,0.35407978201270424
Z913Y1CB0,1.682814509007165
Z913Y1CC8,1.0228225555747055
Z913Y1CD6,2.8028524720002435
Z913Y1CE4,1.2269681692732288
Z913Y1CF1,2.2779838200280103
Z913Y1CG9,1.0439950373093088
Z913Y1CH7,1.615375645952034
Z913Y1CJ3,1.9866972665217388
Z913Y1CK0,2.9613718154523205
Z913Y1CL8,0.8856227002207875
Z913Y1CN4,2.047055249523739
Z913Y1CP9,4.049175678378181
Z913Y1CQ7,1.8424779565149905
Z913Y1CR5,3.1530868265417302
Z913Y1CS3,1.6308377699948131
Z913Y1CT1,1.914660298929932
Z913Y1CU8,2.5914316445718235
Z913Y1CV6,0.4961175157005408
Z913Y1CW4,2.8683709534197916
Z913Y1CX2,3.2854596098330435
Z913Y1CY0,2.051463462004226
Z913Y1CZ7,4.163890459755449
Z913Y1D03,0.5558632438778804
Z913Y1D11,1.6913918105577868
Z913Y1D29,0.42108206156322026
Z913Y1D37,2.310450520461254
Z913Y1D45,2.0508800159392573
Z913Y1D52,0.4282315622521809
Z913Y1D60,0.12362415106483599
Z913Y1D78,0.5069144318618404
Z913Y1D86,0.9518283638100435
Z913Y1D94,1.0161493033468083
Z913Y1DA1,0.8789945049112834
Z913Y1DB9,1.848810937204391
Z913Y1DC7,0.5968476578984386
Z913Y1DD5,3.1986485599516916
Z913Y1DE3,0.40777367454080393
Z913Y1DF0,1.4140863361928044
Z913Y1DH6,0.5117477114797419
Z913Y1DJ2,1.2052100723556254
Z913Y1DK9,0.5652831140833874
Z913Y1DL7,0.5711975268626395
Z913Y1DM5,0.17662716053047564
Z913Y1DN3,0.3314435425276231
Z913Y1DP8,0.36266732031704835
Z913Y1DQ6,0.8235220196608973
Z913Y1DR4,0.3571382336238235
Z913Y1DS2,0.47185637525801477
Z913Y1DT0,5.058117651487477
Z913Y1DU7,0.39387066534402587
Z913Y1DV5,0.6252691586737672
Z913Y1DW3,2.7674714515107905
Z913Y1DX1,-0.16374730189909542
Z913Y1DY9,0.40340983613277165
Z913Y1DZ6,0.6738116013602972
Z913Y1E02,0.897275864337679
Z913Y1E10,0.8267202677641855
Z913Y1E28,1.0274437293116243
Z913Y1E36,4.112834096148037
Z913Y1E44,0.5964552997265135
Z913Y1E51,0.2701124083176153
Z913Y1E69,1.0179693945458697
Z913Y1E77,1.3475776777855426
Z913Y1E85,0.503030749358732
Z913Y1E93,0.8308015748499747
Z913Y1EA0,0.33917325568221574
Z913Y1EB8,0.40150785041464754
Z913Y1EC6,0.6134174740804026
Z913Y1EE2,3.477454613331858
Z913Y1EF9,1.7353579175704987
Z913Y1EG7,2.9322082923468846
Z913Y1EH5,1.7162744132089565
Z913Y1EJ1,0.2832921757908128
Z913Y1EK8,4.735189767753253
Z913Y1EL6,3.421338693429131
Z913Y1EM4,0.699348731227573
Z913Y1EN2,0.2647075820080866
Z913Y1EP7,0.7997636734370385
Z913Y1EQ5,0.3644813647361355
Z913Y1ER3,6.97220042106777
Z913Y1ES1,1.0048410471915914
Z913Y1ET9,-2.6584721004966405
Z913Y1EU6,0.38946790580240537
Z913Y1EV4,1.6301489921121823
Z913Y1EW2,2.669345341759135
Z913Y1EX0,0.4667350183522384
Z913Y1EY8,0.3568526002743241
Z913Y1EZ5,1.0926436982555163
Z913Y1F01,1.0175518564919233
Z913Y1F19,3.3472013555616766
Z913Y1F27,1.995556345273538
Z913Y1F35,1.2819453282026252
Z913Y1F43,1.2821721504666732
Z913Y1F50,1.3095906253720428
Z913Y1F68,1.8009736784094952
Z913Y1F76,1.913102523275089
Z913Y1F84,2.158570335322517
Z913Y1F92,0.8816366834003486
Z913Y1FA9,0.733934706969664
Z913Y1FB7,1.68104844871261
Z913Y1FC5,1.581604965445871
Z913Y1FD3,0.7458680097546284
Z913Y1FE1,0.7375854713859766
Z913Y1FF8,0.3116473574337999
Z913Y1FG6,2.8941516212808467
Z913Y1FH4,0.6106492380826615
Z913Y1FJ0,5.556798981105973
Z913Y1FK7,1.394314632346195
Z913Y1FL5,0.9720969579763292
Z913Y1FM3,0.8672338451922775
Z913Y1FN1,3.652937478798414
Z913Y1FP6,0.5425635173978838
Z913Y1FQ4,1.2029500083715368
Z913Y1FR2,0.681578579104003
Z913Y1FS0,0.3866352032723998
Z913Y1FT8,2.0496969279590083
Z913Y1FU5,46.330278264953485
Z913Y1FV3,1.0243106195241993
Z913Y1FW1,0.5401563730367296
Z913Y1FX9,3.812220671227696
Z913Y1FY7,0.8518713924413215
Z913Y1FZ4,2.3085619575819014
Z913Y1G18,3.216633042272623
Z913Y1G26,0.9201773122924234
Z913Y1G34,3.3934628852471698
Z913Y1G42,3.3532088650541536
Z913Y1G59,1.007480578500888
Z913Y1G67,29.500118636024677
Z913Y1G75,4.565951664140715
Z913Y1G83,40.56420615887904
Z913Y1G91,6.850296098667703
Z913Y1GA8,8.253943414196671
Z913Y1GB6,4.30016353856668
Z913Y1GC4,3.170534823445333
Z913Y1GD2,4.0259898099671565
Z913Y1GE0,2.9718735590358096
Z913Y1GF7,4.108722910471688
Z913Y1GG5,4.891858927467927
Z913Y1GH3,0.20875609503517767
Z913Y1GJ9,1.5651232743092978
Z913Y1GK6,0.5651477993454115
Z913Y1GL4,1.4899805094602798
Z913Y1GM2,0.7172786008354977
Z913Y1GN0,0.4908513514737052
Z913Y1GP5,0.38031941227095567
Z913Y1GQ3,0.17354999668399324
Z913Y1GR1,1.2718803200414979
Z913Y1GS9,1.4175108885878052
Z913Y1GT7,1.8768969834373819
Z913Y1GU4,2.737068065345364
Z913Y1GV2,0.8418070131380286
Z913Y1GW0,3.323462590303786
Z913Y1GX8,1.8188683702388835
Z913Y1H17,7.438020577017349
Z913Y1H25,3.5786829929916744
Z913Y1H33,4.014697637497081
Z913Y1H41,0.09445049405989933
Z913Y1H58,0.2916260142816021
Z913Y1H66,2.1491404841311432
Z913Y1H74,-0.42812279352098725
Z913Y1H82,1.4730213891715171
Z913Y1H90,1.987698814382158
Z913Y1HA7,1.1230640260816278
Z913Y1HB5,7.9100735146966725
Z913Y1HC3,0.29718099087296895
Z913Y1HD1,6.295951590936318
Z913Y1HE9,4.482969240135952
Z913Y1HF6,7.6835778871887825
Z913Y1HG4,1.4182033231558158
Z913Y1HH2,0.09108430991436448
Z913Y1HJ8,-1.0888613800346771
Z913Y1HK5,0.566416960401062
Z913Y1HL3,3.5537168502730525
Z913Y1HM1,1.9813236904094198
Z913Y1HN9,4.927162424419027
Z913Y1HP4,2.598583668750645
Z913Y1HQ2,2.2458721087982747
Z913Y1HR0,69.03157215655675
Z913Y1HS8,0.8921326130989312
Z913Y1HT6,1.3230665975428473
Z913Y1HU3,3.5933040785504824
Z913Y1HV1,0.8304472490317725
Z913Y1HW9,0.6697298078593888
Z913Y1HX7,2.232755108361057
Z913Y1HY5,1.431444775483182
Z913Y1J07,5.109293681937813
Z913Y1J15,5.0356207849759596
Z913Y1J23,1.2958800793703038
Z913Y1J31,2.755653434884571
Z913Y1J49,1.7595854321478468
Z913Y1J56,0.7779558396388805
Z913Y1J64,0.70453025765312
Z913Y1J80,0.5045694385733105
Z913Y1JB3,2.3609013852695098
Z913Y1JC1,1.0398569068710402
Z913Y1JD9,0.49776661308692033
Z913Y1JE7,1.3201597362698034
Z913Y1JF4,0.5308519708718895
Z913Y1JH0,0.2193492550832592
Z913Y1JJ6,0.6774723808688924
Z913Y1JK3,0.8758879497586758
Z913Y1JL1,1.8684059263290884
Z913Y1JM9,0.6232413779071964
Z913Y1JN7,0.9091418185697541
Z913Y1JQ0,5.494459923726864
Z913Y1JR8,1.1582136646073238
Z913Y1JS6,1.204134578409371
Z913Y1JV9,0.6940185129924347
Z913Y1JX5,1.4297716228879465
Z913Y1JY3,0.7877801843701457
Z913Y1K05,0.8432019498158627
Z913Y1K13,1.2803381625066614
Z913Y1K21,1.4216259462120744
Z913Y1K39,0.18973910067798994
Z913Y1K47,2.7215688792343937
Z913Y1K54,1.4826015744203944
Z913Y1K70,0.18487440684611126
Z913Y1K88,4.359837999747874
Z913Y1K96,0.4762811896130501
Z913Y1KA3,1.4590914426575892
Z913Y1KB1,2.3483817389097785
Z913Y1KD7,0.9177854014759578
Z913Y1KE5,3.0118324607329843
Z913Y1KG0,2.362796234239865
Z913Y1KH8,1.7313103929423526
Z913Y1KJ4,1.0330281570387112
Z913Y1KK1,1.9497124651498676
Z913Y1KL9,0.9975278538938397
Z913Y1KM7,1.3080758360613274
Z913Y1KN5,1.0220277126312172
Z913Y1KP0,0.9573004087279527
Z913Y1KQ8,2.1560646604806295
Z913Y1KR6,0.5320594357241284
Z913Y1KS4,3.3546636721952834
Z913Y1KT2,0.818113608266215
Z913Y1KU9,0.8247342901816697
Z913Y1KV7,0.6962451671117827
Z913Y1KW5,1.3638900022092328
Z913Y1KX3,2.656028511367539
Z913Y1KY1,0.9247173516528512
Z913Y1KZ8,1.420230788926991
Z913Y1L04,1.8292337208919003
Z913Y1L12,0.9974778537143008
Z913Y1L20,3.4002645326034764
Z913Y1L38,2.397709243972328
Z913Y1L46,1.3642648556505466
Z913Y1L53,2.3015289731224104
Z913Y1L61,0.9661411852681461
Z913Y1L79,1.1008851116297502
Z913Y1L87,1.6169818906464675
Z913Y1L95,2.0090691265908442
Z913Y1LA2,1.4711677421988658
Z913Y1LB0,1.602739465915335
Z913Y1LD6,0.8190699752731798
Z913Y1LE4,0.6694762229202746
Z913Y1LF1,0.9881181766841981
Z913Y1LG9,0.872155947924818
Z913Y1LH7,0.9830381119933115
Z913Y1LJ3,0.7244571471014812
Z913Y1LK0,1.301694259117001
Z913Y1LL8,0.9743239568970892
Z913Y1LM6,1.5263552623602632
Z913Y1LN4,1.0099675298452184
Z913Y1LQ7,1.204884650656937
Z913Y1LR5,2.207698512565207
Z913Y1LS3,0.9764327687933991
Z913Y1LT1,0.7518988876694365
Z913Y1LU8,4.385759894166813
Z913Y1LV6,0.6831256021569203
Z913Y1LW4,1.2896225890447606
Z913Y1LX2,3.2670970355835576
Z913Y1LY0,2.5626799407702765
Z913Y1LZ7,2.524221190187806
Z913Y1M03,2.8383001978800073
Z913Y1M11,0.9522683643714996
Z913Y1M29,0.8853881427451861
Z913Y1M37,1.764750140738005
Z913Y1M45,1.014258796493376
Z913Y1M52,1.310355490113921
Z913Y1M60,1.828070649608376
Z913Y1M78,3.386004730586571
Z913Y1M86,2.014417485845428
Z913Y1M94,0.6734305250675275
Z913Y1MA1,1.360552717958351
Z913Y1MB9,1.2893842416615522
Z913Y1MC7,1.1175992721887744
Z913Y1MD5,3.5214347428381183
Z913Y1ME3,0.869835387981514
Z913Y1MF0,0.6564356147177772
Z913Y1MG8,1.49558050706367
Z913Y1MH6,0.8535582135848764
Z913Y1MJ2,0.729056954212392
Z913Y1MK9,1.0569954269965662
Z913Y1ML7,0.6156119182467372
Z913Y1MM5,0.6366747924111733
Z913Y1MN3,1.0294257284398503
Z913Y1MP8,0.428102280646421
Z913Y1MQ6,1.5611344744924838
Z913Y1MR4,2.0495817807708288
Z913Y1MS2,1.7344411388966052
Z913Y1MT0,0.8234739821426877
Z913Y1MU7,1.3145782216555357
Z913Y1MV5,0.9007757718888276
Z913Y1MW3,1.0812255216157425
Z913Y1MX1,2.0605024201724835
Z913Y1MY9,1.0078435798499825
Z913Y1MZ6,1.43309671174559
Z913Y1N02,0.713269258199474
Z913Y1N10,2.04141256378996
Z913Y1N28,0.7972670037558284
Z913Y1N36,0.7250468679858667
Z913Y1N44,0.8427529477305671
Z913Y1N51,0.853788804004547
Z913Y1N69,0.9406504894322353
Z913Y1N77,1.4861141011753751
Z913Y1N85,0.7771531525265143
Z913Y1N93,1.8489617876176727
Z913Y1NA0,0.8313848178547034
Z913Y1NB8,0.8124154472901997
Z913Y1NC6,1.6119382343098398
Z913Y1ND4,1.0223733662479795
Z913Y1NE2,4.005392975542069
Z913Y1NF9,1.6129961857520059
Z913Y1NG7,5.465606052001155
Z913Y1NH5,0.9294550806466712
Z913Y1NJ1,0.630856698217505
Z913Y1NL6,2.2376634064638123
Z913Y1NM4,0.5866694132455007
Z913Y1NN2,1.7494895947859372
Z913Y1NP7,-3.63669940383922
Z913Y1NQ5,0.9104301660087296
Z913Y1NR3,1.3256222373470432
Z913Y1NS1,3.9212927319362905
Z913Y1NT9,0.5335549076308301
Z913Y1NU6,1.573133292229081
Z913Y1NV4,1.3077733062934498
Z913Y1NW2,0.5294621441098988
Z913Y1NX0,1.0250308265767607
Z913Y1NY8,0.8768239672928801
Z913Y1NZ5,0.8722411468174525
Z913Y1P18,0.6240498147091156
Z913Y1P26,1.2845680355800198
Z913Y1P34,1.8094872432730675
Z913Y1P59,1.5247776679704648
Z913Y1P67,1.926386998940801
Z913Y1P75,1.2480250085916067
Z913Y1P83,1.510561451610149
Z913Y1P91,1.903859454388168
Z913Y1PA8,0.5203191026868134
Z913Y1PB6,1.8853983265501792
Z913Y1PC4,0.684444141080466
Z913Y1PD2,0.949712378531241
Z913Y1PE0,0.9546246939940279
Z913Y1PH3,1.5716738592523918
Z913Y1PJ9,2.5105528075212367
Z913Y1PK6,0.7342492994955346
Z913Y1PL4,1.0139142772452154
Z913Y1PM2,0.7042590858871339
Z913Y1PN0,0.7451780202040048
Z913Y1PP5,2.4629798269042418
Z913Y1PQ3,0.5996689961585742
Z913Y1PR1,1.6875897539331124
Z913Y1PS9,2.1640095678398747
Z913Y1PT7,1.4021838386022676
Z913Y1PU4,0.7804731631322869
Z913Y1PW0,1.0210855694091299
Z913Y1PX8,0.5915963128834014
Z913Y1PY6,1.8907953064018972
Z913Y1PZ3,1.801319186266924
Z913Y1Q09,0.6039328954072618
Z913Y1Q17,0.6666926218310242
Z913Y1Q25,1.5314484914261375
Z913Y1Q33,1.4902009280170676
Z913Y1Q41,1.5092249072105015
Z913Y1Q58,0.8306022081063917
Z913Y1Q66,0.7326039954375225
Z913Y1Q74,0.8237437735839558
Z913Y1Q82,4.197355343260258
Z913Y1Q90,0.8703018308518559
Z913Y1QB5,1.0080250424436699
Z913Y1QC3,0.34080000809531097
Z913Y1QD1,0.48353925862585684
Z913Y1QE9,0.37202015871604727
Z913Y1QF6,0.40653026314961677
Z913Y1QG4,0.37612382294311675
Z913Y1QH2,1.142888180273071
Z913Y1QJ8,0.9229037553986634
Z913Y1QK5,4.301787680566597
Z913Y1QL3,1.141346048146613
Z913Y1QM1,1.0742244832528114
Z913Y1QN9,3.1510680301855665
Z913Y1QP4,0.4622210939489582
Z913Y1QR0,0.6140074823179205
Z913Y1QS8,1.5101712560959415
Z913Y1QT6,0.6580943550158127
Z913Y1QU3,5.070397669836991
Z913Y1QV1,0.8030584294664451
Z913Y1QW9,1.1674101253063653
Z913Y1QX7,0.6043961872620771
Z913Y1QY5,0.7680379548364239
Z913Y1QZ2,3.0229956957192057
Z913Y1R08,1.5630961946839348
Z913Y1R16,2.06709801676786
Z913Y1R24,3.8810789497870952
Z913Y1R32,1.9343871112338233
Z913Y1R40,1.6643499083029432
Z913Y1R57,0.4967638497082058
Z913Y1R65,0.7965323366500778
Z913Y1R73,1.282500379918777
Z913Y1R81,3.991273290018072
Z913Y1R99,1.5038203453157142
Z913Y1RA6,2.4982309600664707
Z913Y1RB4,0.842695763929713
Z913Y1RC2,0.47705743485185037
Z913Y1RD0,2.9131530448598633
Z913Y1RE8,0.6444992048665439
Z913Y1RF5,2.8636969521872273
Z913Y1RG3,0.3559222036965092
Z913Y1RH1,1.1041098336133872
Z913Y1RJ7,0.6459226125611074
Z913Y1RK4,2.1854621567893515
Z913Y1RL2,1.2540306319177983
Z913Y1RM0,1.7511558115929204
Z913Y1RN8,3.7300859908822863
Z913Y1RP3,0.9311597434832318
Z913Y1RQ1,0.5516820975331539
Z913Y1RR9,1.8683170216912854
